id,block,trialno_full,trialno_block,stim,choice,correct,response_time,feedback,money,run
subj_41,1,55,55,3,2,1,770.5,11,0,1
subj_41,1,56,56,2,2,1,1150.5,1,0,1
subj_41,1,57,57,6,1,0,987.099999999977,-11,-20,1
subj_41,1,58,58,3,2,1,1612.40000000002,11,0,1
subj_41,1,59,59,4,1,1,1356.40000000002,1,0,1
subj_41,1,60,60,6,2,1,941,-11,-20,1
subj_41,2,61,1,4,1,1,2074.90000000002,1,0,1
subj_41,2,62,2,2,2,1,1402.70000000001,1,0,1
subj_41,2,63,3,3,2,1,1005.40000000002,11,20,1
subj_41,2,64,4,5,1,1,1508.09999999998,-1,20,1
subj_41,2,65,5,5,2,0,694.699999999953,11,40,1
subj_41,2,66,6,3,2,1,841.300000000047,11,60,1
subj_41,2,67,7,1,1,1,1184.59999999998,11,80,1
subj_41,2,68,8,4,1,1,1979.90000000002,-11,60,1
subj_41,2,69,9,6,1,0,1253.09999999998,-11,40,1
subj_41,2,70,10,5,2,0,2147.70000000007,11,60,1
subj_41,2,71,11,4,2,0,1140.30000000005,-11,40,1
subj_41,2,72,12,4,1,1,853.599999999977,1,40,1
subj_41,2,73,13,2,2,1,1054.20000000007,1,40,1
subj_41,2,74,14,3,2,1,1594.80000000005,-1,40,1
subj_41,2,75,15,6,2,1,1445.5,-11,20,1
subj_41,2,76,16,6,1,0,910.099999999977,-11,0,1
subj_41,2,77,17,2,2,1,1308,1,0,1
subj_41,2,78,18,3,2,1,1166.70000000007,11,20,1
subj_41,2,79,19,1,1,1,1008.59999999998,-1,20,1
subj_41,2,80,20,1,1,1,639.20000000007,11,40,1
subj_41,2,81,21,2,2,1,1054.5,1,40,1
subj_41,2,82,22,6,1,0,1445.20000000007,-11,20,1
subj_41,2,83,23,3,2,1,1107.80000000005,-1,20,1
subj_41,2,84,24,1,1,1,1054.30000000005,11,40,1
subj_41,2,85,25,6,2,1,1219,-11,20,1
subj_41,2,86,26,5,1,1,1923,11,40,1
subj_41,2,87,27,2,2,1,1020.90000000002,1,40,1
subj_41,2,88,28,5,1,1,1762.90000000002,11,60,1
subj_41,2,89,29,3,2,1,1254.80000000005,11,80,1
subj_41,2,90,30,1,1,1,1011.30000000005,11,100,1
subj_41,2,91,31,6,2,1,1305.30000000005,-11,80,1
subj_41,2,92,32,5,1,1,749.900000000023,11,100,1
subj_41,2,93,33,4,2,0,1808.60000000009,-11,80,1
subj_41,2,94,34,1,1,1,753.20000000007,11,100,1
subj_41,2,95,35,6,2,1,891.800000000047,1,100,1
subj_41,2,96,36,3,2,1,1129.10000000009,11,120,1
subj_41,2,97,37,3,2,1,1006.40000000002,11,140,1
subj_41,2,98,38,4,1,1,1105,1,140,1
subj_41,2,99,39,2,2,1,757.600000000093,1,140,1
subj_41,2,100,40,1,1,1,768.300000000047,11,160,1
subj_41,2,101,41,4,1,1,944.20000000007,1,160,1
subj_41,2,102,42,2,2,1,1212.90000000002,-11,140,1
subj_41,2,103,43,4,1,1,634.800000000047,-11,120,1
subj_41,2,104,44,6,2,1,1178.10000000009,-11,100,1
subj_41,2,105,45,3,2,1,1029.40000000002,11,120,1
subj_41,2,106,46,5,1,1,1046.70000000007,-1,120,1
subj_41,2,107,47,2,2,1,759.300000000047,1,120,1
subj_41,2,108,48,1,1,1,753.199999999953,11,140,1
subj_41,2,109,49,3,2,1,1185.79999999993,-1,140,1
subj_41,2,110,50,5,1,1,987.099999999977,-1,140,1
subj_41,2,111,51,6,2,1,1186.39999999991,-11,120,1
subj_41,2,112,52,1,1,1,889.599999999977,11,140,1
subj_41,2,113,53,5,1,1,1257,11,160,1
subj_41,2,114,54,2,2,1,1485.59999999998,1,160,1
subj_41,2,115,55,5,1,1,628.899999999907,11,180,1
subj_41,2,116,56,6,2,1,1070.19999999995,1,180,1
subj_41,2,117,57,4,1,1,1278.09999999998,-11,160,1
subj_41,2,118,58,2,2,1,787.399999999907,1,160,1
subj_41,2,119,59,1,1,1,788.699999999953,11,180,1
subj_41,2,120,60,4,1,1,824,1,180,1
subj_41,3,121,1,2,2,1,1068.39999999991,1,0,1
subj_41,3,122,2,2,2,1,888.399999999907,1,0,1
subj_41,3,123,3,4,1,1,765.599999999977,-11,-20,1
subj_41,3,124,4,1,1,1,1417.5,11,0,1
subj_41,3,125,5,6,2,1,897.599999999977,1,0,1
subj_41,3,126,6,6,2,1,708.099999999977,-11,-20,1
subj_41,3,127,7,3,2,1,1312.79999999993,-1,-20,1
subj_41,3,128,8,6,2,1,1494.69999999995,1,-20,1
subj_41,3,129,9,5,1,1,811.29999999993,11,0,1
subj_41,3,130,10,2,2,1,817.29999999993,1,0,1
subj_41,3,131,11,2,2,1,851.199999999953,1,0,1
subj_41,3,132,12,5,1,1,1391.90000000002,-1,0,1
subj_41,3,133,13,4,1,1,831.199999999953,1,0,1
subj_41,3,134,14,6,2,1,726.5,-11,-20,1
subj_41,3,135,15,5,1,1,687.699999999953,-1,-20,1
subj_41,3,136,16,5,1,1,605,11,0,1
subj_41,3,137,17,3,2,1,883.699999999953,11,20,1
subj_41,3,138,18,6,2,1,883,1,20,1
subj_41,3,139,19,3,2,1,1698.19999999995,11,40,1
subj_41,3,140,20,5,1,1,832.900000000023,11,60,1
subj_41,3,141,21,2,2,1,674.199999999953,-11,40,1
subj_41,3,142,22,1,1,1,942.099999999977,11,60,1
subj_41,3,143,23,4,1,1,1001.40000000002,-11,40,1
subj_41,3,144,24,3,2,1,868,-1,40,1
subj_41,3,145,25,6,2,1,851.900000000023,1,40,1
subj_41,3,146,26,5,2,0,876.5,-1,40,1
subj_41,3,147,27,6,2,1,667.800000000047,-11,20,1
subj_41,3,148,28,2,2,1,697.800000000047,1,20,1
subj_41,3,149,29,4,1,1,816.400000000023,1,20,1
subj_41,3,150,30,2,2,1,1256.40000000002,1,20,1
subj_41,3,151,31,5,1,1,1407,-1,20,1
subj_41,3,152,32,4,1,1,821.600000000093,1,20,1
subj_41,3,153,33,6,2,1,727.600000000093,-11,0,1
subj_41,3,154,34,4,1,1,692.899999999907,1,0,1
subj_41,3,155,35,1,1,1,1081.5,11,20,1
subj_41,3,156,36,1,1,1,1318.80000000005,11,40,1
subj_41,3,157,37,1,1,1,738.699999999953,11,60,1
subj_41,3,158,38,6,2,1,980,1,60,1
subj_41,3,159,39,4,1,1,939.300000000047,1,60,1
subj_41,3,160,40,3,2,1,776.600000000093,-1,60,1
subj_41,3,161,41,3,2,1,679.899999999907,11,80,1
subj_41,3,162,42,1,1,1,2091.19999999995,11,100,1
subj_41,3,163,43,1,1,1,1506.5,11,120,1
subj_41,3,164,44,1,1,1,857.100000000093,-1,120,1
subj_41,3,165,45,1,1,1,927.699999999953,11,140,1
subj_41,3,166,46,6,2,1,1058.89999999991,-11,120,1
subj_41,3,167,47,3,2,1,607.5,11,140,1
subj_41,3,168,48,4,1,1,728.199999999953,-11,120,1
subj_41,3,169,49,4,1,1,693.5,1,120,1
subj_41,3,170,50,3,2,1,1226.09999999986,11,140,1
subj_41,3,171,51,1,1,1,897.399999999907,11,160,1
subj_41,3,172,52,5,1,1,1096,-1,160,1
subj_41,3,173,53,2,2,1,810.59999999986,1,160,1
subj_41,3,174,54,5,1,0,3122.59999999986,9,160,1
subj_41,3,175,55,3,2,1,853.199999999953,11,180,1
subj_41,3,176,56,5,1,1,779.799999999814,-1,180,1
subj_41,3,177,57,2,2,1,851.09999999986,1,180,1
subj_41,3,178,58,3,2,1,1343.69999999995,11,200,1
subj_41,3,179,59,2,2,1,904.399999999907,1,200,1
subj_41,3,180,60,4,1,1,911,1,200,1
subj_41,4,181,1,3,2,1,744.899999999907,11,20,1
subj_41,4,182,2,1,1,1,977.40000000014,11,40,1
subj_41,4,183,3,1,1,1,660.799999999814,11,60,1
subj_41,4,184,4,2,2,1,936.699999999953,1,60,1
subj_41,4,185,5,5,1,1,913.90000000014,11,80,1
subj_41,4,186,6,1,1,1,683.90000000014,11,100,1
subj_41,4,187,7,3,2,1,1043.19999999995,11,120,1
subj_41,4,188,8,5,1,1,833.800000000047,-1,120,1
subj_41,4,189,9,6,2,1,1067.10000000009,1,120,1
subj_41,4,190,10,6,2,1,1281,-11,100,1
subj_41,4,191,11,2,2,1,936.300000000047,1,100,1
subj_41,4,192,12,5,1,1,781.600000000093,-1,100,1
subj_41,4,193,13,3,2,1,1478.90000000014,11,120,1
subj_41,4,194,14,4,1,1,956.199999999953,1,120,1
subj_41,4,195,15,2,2,1,692.800000000047,1,120,1
subj_41,4,196,16,3,2,1,1511.5,-1,120,1
subj_41,4,197,17,4,1,1,773.40000000014,-11,100,1
subj_41,4,198,18,3,2,1,633.40000000014,11,120,1
subj_41,4,199,19,2,2,1,640.699999999953,1,120,1
subj_41,4,200,20,1,1,1,854,-1,120,1
subj_41,4,201,21,4,1,1,706.600000000093,1,120,1
subj_41,4,202,22,1,1,1,719.199999999953,11,140,1
subj_41,4,203,23,6,2,1,1667.19999999995,-11,120,1
subj_41,4,204,24,6,2,1,841.100000000093,-11,100,1
subj_41,4,205,25,6,2,1,718.40000000014,-11,80,1
subj_41,4,206,26,4,1,1,616.300000000047,-11,60,1
subj_41,4,207,27,1,1,1,672.199999999953,11,80,1
subj_41,4,208,28,3,2,1,1376.19999999995,-1,80,1
subj_41,4,209,29,4,1,1,1467.5,-11,60,1
subj_41,4,210,30,2,2,1,625.399999999907,1,60,1
subj_41,4,211,31,2,2,1,559.399999999907,1,60,1
subj_41,4,212,32,2,2,1,649.399999999907,-11,40,1
subj_41,4,213,33,5,1,1,880,11,60,1
subj_41,4,214,34,6,2,1,1509.30000000005,1,60,1
subj_41,4,215,35,5,1,1,1183.19999999995,11,80,1
subj_41,4,216,36,5,1,1,646.5,11,100,1
subj_41,4,217,37,5,1,1,603.199999999953,11,120,1
subj_41,4,218,38,4,1,1,939.800000000047,1,120,1
subj_41,4,219,39,4,1,1,849.09999999986,1,120,1
subj_41,4,220,40,2,2,1,655.699999999953,1,120,1
subj_41,4,221,41,5,1,1,724.300000000047,-1,120,1
subj_41,4,222,42,5,1,1,870.300000000047,-1,120,1
subj_41,4,223,43,3,2,1,788.199999999953,11,140,1
subj_41,4,224,44,6,2,1,743.5,1,140,1
subj_41,4,225,45,6,2,1,1036.19999999995,-11,120,1
subj_41,4,226,46,1,1,1,1017.5,11,140,1
subj_41,4,227,47,1,1,1,1179.30000000005,11,160,1
subj_41,4,228,48,1,1,1,726.600000000093,11,180,1
subj_41,4,229,49,6,2,1,995.90000000014,1,180,1
subj_41,4,230,50,4,1,1,926.5,1,180,1
subj_41,4,231,51,3,2,1,727.800000000047,-1,180,1
subj_41,4,232,52,3,2,1,531.100000000093,11,200,1
subj_41,4,233,53,4,1,1,766.40000000014,1,200,1
subj_41,4,234,54,2,2,1,832.40000000014,1,200,1
subj_41,4,235,55,3,2,1,1017.70000000019,11,220,1
subj_41,4,236,56,2,2,1,911.600000000093,1,220,1
subj_41,4,237,57,1,1,1,877.600000000093,11,240,1
subj_41,4,238,58,6,2,1,696.90000000014,1,240,1
subj_41,4,239,59,4,1,1,703.5,1,240,1
subj_41,4,240,60,5,1,1,702.100000000093,-1,240,1
subj_41,5,1,1,1,1,1,699.400000000009,11,20,2
subj_41,5,2,2,2,2,1,688,1,20,2
subj_41,5,3,3,2,2,1,563.300000000003,1,20,2
subj_41,5,4,4,1,1,1,605.300000000003,11,40,2
subj_41,5,5,5,4,1,1,643.900000000009,1,40,2
subj_41,5,6,6,5,2,0,604.600000000006,11,60,2
subj_41,5,7,7,3,2,1,819.199999999997,11,80,2
subj_41,5,8,8,1,1,1,725.100000000006,11,100,2
subj_41,5,9,9,4,1,1,691,-11,80,2
subj_41,5,10,10,5,1,1,704.400000000009,11,100,2
subj_41,5,11,11,5,1,1,725,11,120,2
subj_41,5,12,12,1,1,1,760.899999999994,11,140,2
subj_41,5,13,13,6,2,1,740.800000000017,1,140,2
subj_41,5,14,14,5,1,1,648.100000000006,-1,140,2
subj_41,5,15,15,4,1,1,798.800000000017,1,140,2
subj_41,5,16,16,5,1,1,805.400000000023,-1,140,2
subj_41,5,17,17,6,2,1,726,1,140,2
subj_41,5,18,18,4,1,1,819.300000000017,1,140,2
subj_41,5,19,19,3,2,1,601.300000000017,-1,140,2
subj_41,5,20,20,6,2,1,763.900000000023,-11,120,2
subj_41,5,21,21,4,1,1,1743.80000000002,1,120,2
subj_41,5,22,22,5,2,0,602.5,11,140,2
subj_41,5,23,23,6,2,1,739.100000000006,1,140,2
subj_41,5,24,24,1,1,1,812.400000000023,11,160,2
subj_41,5,25,25,2,2,1,1018.40000000002,1,160,2
subj_41,5,26,26,1,1,1,1162.30000000002,11,180,2
subj_41,5,27,27,2,2,1,1590.30000000002,1,180,2
subj_41,5,28,28,6,2,1,669.5,-11,160,2
subj_41,5,29,29,6,2,1,717.5,1,160,2
subj_41,5,30,30,3,2,1,651.5,-1,160,2
subj_41,5,31,31,2,2,1,408.100000000006,1,160,2
subj_41,5,32,32,2,2,1,790.600000000006,-11,140,2
subj_41,5,33,33,5,1,1,965.899999999994,-1,140,2
subj_41,5,34,34,2,2,1,1665.89999999999,1,140,2
subj_41,5,35,35,2,2,1,625.800000000017,1,140,2
subj_41,5,36,36,6,2,1,1455.80000000002,-11,120,2
subj_41,5,37,37,4,1,1,1414.39999999997,-11,100,2
subj_41,5,38,38,3,2,1,606.399999999965,11,120,2
subj_41,5,39,39,4,1,1,793,1,120,2
subj_41,5,40,40,6,2,1,539.599999999977,-11,100,2
subj_41,5,41,41,1,1,1,1678.89999999997,11,120,2
subj_41,5,42,42,3,2,1,730.199999999953,11,140,2
subj_41,5,43,43,5,1,1,1387.5,11,160,2
subj_41,5,44,44,3,2,1,1340.79999999999,11,180,2
subj_41,5,45,45,2,2,1,1278.09999999998,1,180,2
subj_41,5,46,46,6,2,1,685.399999999965,1,180,2
subj_41,5,47,47,6,2,1,1442.69999999995,-11,160,2
subj_41,5,48,48,1,1,1,1673.29999999999,11,180,2
subj_41,5,49,49,5,1,1,605.199999999953,11,200,2
subj_41,5,50,50,3,2,1,645.799999999988,11,220,2
subj_41,5,51,51,4,1,1,794.5,-11,200,2
subj_41,5,52,52,2,2,1,1193.09999999998,1,200,2
subj_41,5,53,53,3,2,1,563.599999999977,-1,200,2
subj_41,5,54,54,4,1,1,687.599999999977,1,200,2
subj_41,5,55,55,1,1,1,860.900000000023,11,220,2
subj_41,5,56,56,1,1,1,600.799999999988,-1,220,2
subj_41,5,57,57,3,2,1,947.5,11,240,2
subj_41,5,58,58,5,1,1,1016.09999999998,11,260,2
subj_41,5,59,59,4,1,1,2242.09999999998,1,260,2
subj_41,5,60,60,3,2,1,743.299999999988,11,280,2
subj_41,6,61,1,3,2,1,1045.90000000002,11,20,2
subj_41,6,62,2,2,2,1,786.5,1,20,2
subj_41,6,63,3,2,2,1,739.799999999988,1,20,2
subj_41,6,64,4,6,2,1,769.099999999977,1,20,2
subj_41,6,65,5,2,2,1,747.099999999977,1,20,2
subj_41,6,66,6,4,1,1,837.700000000012,1,20,2
subj_41,6,67,7,3,2,1,1085,11,40,2
subj_41,6,68,8,2,2,1,548.299999999988,1,40,2
subj_41,6,69,9,1,1,1,956.800000000047,11,60,2
subj_41,6,70,10,5,1,1,767.400000000023,-1,60,2
subj_41,6,71,11,6,2,1,599.5,-11,40,2
subj_41,6,72,12,4,1,1,1016,-11,20,2
subj_41,6,73,13,1,1,1,822,11,40,2
subj_41,6,74,14,5,1,1,821.900000000023,-1,40,2
subj_41,6,75,15,1,1,1,941.900000000023,11,60,2
subj_41,6,76,16,2,2,1,665.200000000012,1,60,2
subj_41,6,77,17,5,1,1,645.100000000035,11,80,2
subj_41,6,78,18,6,2,1,1017.80000000005,-11,60,2
subj_41,6,79,19,4,1,1,711.700000000012,1,60,2
subj_41,6,80,20,1,1,1,677.700000000012,11,80,2
subj_41,6,81,21,6,2,1,981,-11,60,2
subj_41,6,82,22,1,1,1,656.200000000012,11,80,2
subj_41,6,83,23,4,1,1,804.900000000023,-11,60,2
subj_41,6,84,24,4,1,1,1223.5,1,60,2
subj_41,6,85,25,1,1,1,925.5,-1,60,2
subj_41,6,86,26,3,2,1,1043.40000000002,-1,60,2
subj_41,6,87,27,3,2,1,962.099999999977,-1,60,2
subj_41,6,88,28,1,1,1,1962,11,80,2
subj_41,6,89,29,1,1,1,862,11,100,2
subj_41,6,90,30,3,2,1,723.900000000023,11,120,2
subj_41,6,91,31,2,2,1,605.900000000023,1,120,2
subj_41,6,92,32,3,2,1,1462.5,11,140,2
subj_41,6,93,33,4,2,0,868.300000000047,-11,120,2
subj_41,6,94,34,2,2,1,1172.30000000005,1,120,2
subj_41,6,95,35,5,1,1,606.300000000047,11,140,2
subj_41,6,96,36,4,1,1,689,1,140,2
subj_41,6,97,37,6,2,1,662.20000000007,1,140,2
subj_41,6,98,38,6,2,1,446.20000000007,1,140,2
subj_41,6,99,39,3,1,0,490.800000000047,-1,140,2
subj_41,6,100,40,1,1,1,842.100000000093,11,160,2
subj_41,6,101,41,4,1,1,651.400000000023,1,160,2
subj_41,6,102,42,4,1,1,618,-11,140,2
subj_41,6,103,43,5,1,1,724,11,160,2
subj_41,6,104,44,5,1,1,681.900000000023,11,180,2
subj_41,6,105,45,2,2,1,589.20000000007,1,180,2
subj_41,6,106,46,3,2,1,572.5,-1,180,2
subj_41,6,107,47,5,1,1,840.5,11,200,2
subj_41,6,108,48,5,1,1,1103.80000000005,-1,200,2
subj_41,6,109,49,4,1,1,1114.40000000002,1,200,2
subj_41,6,110,50,3,2,1,1628.30000000005,11,220,2
subj_41,6,111,51,2,2,1,885.600000000093,1,220,2
subj_41,6,112,52,6,2,1,1640.90000000002,-11,200,2
subj_41,6,113,53,2,2,1,662.20000000007,-11,180,2
subj_41,6,114,54,6,2,1,782.099999999977,1,180,2
subj_41,6,115,55,6,2,1,719.399999999907,-11,160,2
subj_41,6,116,56,6,2,1,1413.29999999993,1,160,2
subj_41,6,117,57,5,1,1,1941.29999999993,-1,160,2
subj_41,6,118,58,3,2,1,1390.59999999998,11,180,2
subj_41,6,119,59,1,1,1,1365.89999999991,11,200,2
subj_41,6,120,60,5,1,1,1063.79999999993,-1,200,2
subj_41,7,121,1,2,2,1,689,-11,-20,2
subj_41,7,122,2,1,1,1,606.29999999993,11,0,2
subj_41,7,123,3,1,1,1,488.899999999907,11,20,2
subj_41,7,124,4,6,2,1,660.199999999953,-11,0,2
subj_41,7,125,5,4,1,1,842.199999999953,1,0,2
subj_41,7,126,6,4,1,1,595.5,1,0,2
subj_41,7,127,7,5,1,1,874.099999999977,11,20,2
subj_41,7,128,8,1,1,1,1566,11,40,2
subj_41,7,129,9,2,2,1,866,1,40,2
subj_41,7,130,10,1,1,1,576,11,60,2
subj_41,7,131,11,1,1,1,587.29999999993,11,80,2
subj_41,7,132,12,4,1,1,626.5,-11,60,2
subj_41,7,133,13,6,2,1,603.699999999953,1,60,2
subj_41,7,134,14,6,2,1,876.400000000023,-11,40,2
subj_41,7,135,15,2,2,1,971.699999999953,1,40,2
subj_41,7,136,16,2,2,1,653.599999999977,1,40,2
subj_41,7,137,17,6,2,1,734.199999999953,1,40,2
subj_41,7,138,18,2,1,0,1039.5,-11,20,2
subj_41,7,139,19,5,1,1,828.79999999993,-1,20,2
subj_41,7,140,20,5,1,1,706.099999999977,11,40,2
subj_41,7,141,21,6,1,0,516.699999999953,-11,20,2
subj_41,7,142,22,3,2,1,662.699999999953,-1,20,2
subj_41,7,143,23,1,1,1,682.699999999953,11,40,2
subj_41,7,144,24,3,2,1,645.900000000023,-1,40,2
subj_41,7,145,25,2,2,1,750.599999999977,1,40,2
subj_41,7,146,26,1,1,1,601.199999999953,11,60,2
subj_41,7,147,27,5,1,1,673.79999999993,11,80,2
subj_41,7,148,28,3,2,1,897.79999999993,11,100,2
subj_41,7,149,29,6,2,1,734.400000000023,-11,80,2
subj_41,7,150,30,2,2,1,1399.69999999995,1,80,2
subj_41,7,151,31,5,1,1,682.29999999993,-1,80,2
subj_41,7,152,32,1,1,1,711.599999999977,-1,80,2
subj_41,7,153,33,4,1,1,683.599999999977,-11,60,2
subj_41,7,154,34,2,2,1,1022.80000000005,1,60,2
subj_41,7,155,35,3,2,1,716.699999999953,11,80,2
subj_41,7,156,36,6,2,1,738.699999999953,-11,60,2
subj_41,7,157,37,3,2,1,1096,11,80,2
subj_41,7,158,38,3,2,1,580.599999999977,-1,80,2
subj_41,7,159,39,1,1,1,573.900000000023,11,100,2
subj_41,7,160,40,4,1,1,689.900000000023,1,100,2
subj_41,7,161,41,6,2,1,741.199999999953,1,100,2
subj_41,7,162,42,4,1,1,808.5,-11,80,2
subj_41,7,163,43,4,1,1,665.099999999977,1,80,2
subj_41,7,164,44,5,1,1,917.099999999977,11,100,2
subj_41,7,165,45,3,2,1,721,11,120,2
subj_41,7,166,46,5,1,1,599,-1,120,2
subj_41,7,167,47,1,1,1,695.599999999977,11,140,2
subj_41,7,168,48,4,1,1,718.199999999953,1,140,2
subj_41,7,169,49,3,2,1,1296.19999999995,11,160,2
subj_41,7,170,50,3,2,1,548.800000000047,11,180,2
subj_41,7,171,51,2,2,1,823.400000000023,1,180,2
subj_41,7,172,52,4,1,1,761.400000000023,1,180,2
subj_41,7,173,53,6,2,1,717.300000000047,-11,160,2
subj_41,7,174,54,4,2,0,1315.30000000005,-11,140,2
subj_41,7,175,55,5,1,1,709.20000000007,11,160,2
subj_41,7,176,56,6,2,1,579.800000000047,1,160,2
subj_41,7,177,57,3,2,1,765.09999999986,11,180,2
subj_41,7,178,58,5,1,1,945.09999999986,-1,180,2
subj_41,7,179,59,5,1,1,1203.69999999995,-1,180,2
subj_41,7,180,60,2,2,1,530.299999999814,1,180,2
subj_41,8,181,1,3,2,1,775.5,11,20,2
subj_41,8,182,2,6,2,1,689.399999999907,1,20,2
subj_41,8,183,3,5,1,1,624.799999999814,-1,20,2
subj_41,8,184,4,1,1,1,810.699999999953,11,40,2
subj_41,8,185,5,6,2,1,546.699999999953,-11,20,2
subj_41,8,186,6,4,1,1,811.299999999814,1,20,2
subj_41,8,187,7,3,2,1,697.299999999814,11,40,2
subj_41,8,188,8,6,2,1,983.899999999907,1,40,2
subj_41,8,189,9,4,1,1,825.199999999953,-11,20,2
subj_41,8,190,10,1,1,1,615.09999999986,11,40,2
subj_41,8,191,11,3,2,1,713.09999999986,11,60,2
subj_41,8,192,12,1,1,1,605.09999999986,11,80,2
subj_41,8,193,13,1,1,1,567.699999999953,11,100,2
subj_41,8,194,14,2,2,1,745.600000000093,1,100,2
subj_41,8,195,15,2,2,1,662.199999999953,1,100,2
subj_41,8,196,16,5,1,1,1090.10000000009,11,120,2
subj_41,8,197,17,1,1,1,621.40000000014,11,140,2
subj_41,8,198,18,5,1,1,1071.40000000014,-1,140,2
subj_41,8,199,19,3,2,1,671.40000000014,-1,140,2
subj_41,8,200,20,2,2,1,595.300000000047,1,140,2
subj_41,8,201,21,4,1,1,643.90000000014,1,140,2
subj_41,8,202,22,2,1,0,626.600000000093,-11,120,2
subj_41,8,203,23,2,2,1,583.90000000014,1,120,2
subj_41,8,204,24,2,2,1,735.100000000093,-11,100,2
subj_41,8,205,25,3,2,1,1220.40000000014,11,120,2
subj_41,8,206,26,1,1,1,674.40000000014,11,140,2
subj_41,8,207,27,3,2,1,578.40000000014,11,160,2
subj_41,8,208,28,1,1,1,513.699999999953,11,180,2
subj_41,8,209,29,1,1,1,613.600000000093,11,200,2
subj_41,8,210,30,5,1,1,875.600000000093,-1,200,2
subj_41,8,211,31,6,2,1,969.5,-11,180,2
subj_41,8,212,32,3,2,1,641.5,11,200,2
subj_41,8,213,33,3,1,0,528.800000000047,-1,200,2
subj_41,8,214,34,2,2,1,538,1,200,2
subj_41,8,215,35,5,1,1,623.300000000047,11,220,2
subj_41,8,216,36,5,1,1,517.199999999953,-1,220,2
subj_41,8,217,37,4,1,1,839.199999999953,-11,200,2
subj_41,8,218,38,6,2,1,718.5,-11,180,2
subj_41,8,219,39,4,1,1,796.399999999907,1,180,2
subj_41,8,220,40,4,1,1,903.09999999986,-11,160,2
subj_41,8,221,41,5,2,0,611.699999999953,-1,160,2
subj_41,8,222,42,5,2,0,585.59999999986,-1,160,2
subj_41,8,223,43,2,2,1,753,1,160,2
subj_41,8,224,44,6,2,1,699.59999999986,-11,140,2
subj_41,8,225,45,1,1,1,618.199999999953,11,160,2
subj_41,8,226,46,4,1,1,748.199999999953,1,160,2
subj_41,8,227,47,6,2,1,598.800000000047,-11,140,2
subj_41,8,228,48,5,1,1,887.399999999907,11,160,2
subj_41,8,229,49,6,2,1,1044.69999999995,1,160,2
subj_41,8,230,50,2,2,1,741.300000000047,1,160,2
subj_41,8,231,51,4,1,1,766.59999999986,1,160,2
subj_41,8,232,52,1,1,1,1198.59999999986,-1,160,2
subj_41,8,233,53,2,2,1,1223.19999999995,1,160,2
subj_41,8,234,54,3,2,1,1185.19999999995,-1,160,2
subj_41,8,235,55,4,1,1,976.5,1,160,2
subj_41,8,236,56,6,2,1,569.700000000186,1,160,2
subj_41,8,237,57,4,1,1,709.600000000093,1,160,2
subj_41,8,238,58,5,1,1,649.600000000093,-1,160,2
subj_41,8,239,59,3,2,1,570.300000000047,-1,160,2
subj_41,8,240,60,6,2,1,540.200000000186,1,160,2
subj_42,1,1,1,3,2,1,889.899999999994,-1,0,1
subj_42,1,2,2,2,1,0,921.199999999983,-11,-20,1
subj_42,1,3,3,6,2,1,1035.19999999998,1,-20,1
subj_42,1,4,4,1,1,1,1228.39999999999,11,0,1
subj_42,1,5,5,1,1,1,885.699999999983,11,20,1
subj_42,1,6,6,2,2,1,595,1,20,1
subj_42,1,7,7,4,2,0,573.699999999983,1,20,1
subj_42,1,8,8,4,2,0,469.599999999977,1,20,1
subj_42,1,9,9,1,1,1,843.599999999977,11,40,1
subj_42,1,10,10,6,2,1,480.199999999983,-11,20,1
subj_42,1,11,11,5,1,1,931.5,11,40,1
subj_42,1,12,12,2,2,1,564.799999999988,1,40,1
subj_42,1,13,13,5,1,1,572.799999999988,11,60,1
subj_42,1,14,14,4,2,0,680.600000000006,-11,40,1
subj_42,1,15,15,6,1,0,1315.90000000002,-11,20,1
subj_42,1,16,16,6,2,1,1030,-11,0,1
subj_42,1,17,17,3,1,0,597.200000000012,11,20,1
subj_42,1,18,18,5,1,1,547.800000000017,-1,20,1
subj_42,1,19,19,6,2,1,1448.40000000002,1,20,1
subj_42,1,20,20,5,2,0,1049.10000000001,11,40,1
subj_42,1,21,21,5,2,0,1145.70000000001,11,60,1
subj_42,1,22,22,1,1,1,1642.30000000002,-1,60,1
subj_42,1,23,23,1,2,0,1353.60000000001,-1,60,1
subj_42,1,24,24,1,1,1,1002.20000000001,11,80,1
subj_42,1,25,25,2,2,1,898.799999999988,1,80,1
subj_42,1,26,26,4,2,0,687.5,-11,60,1
subj_42,1,27,27,3,1,0,674.799999999988,-1,60,1
subj_42,1,28,28,5,2,0,842.700000000012,-1,60,1
subj_42,1,29,29,3,2,1,1633.29999999999,11,80,1
subj_42,1,30,30,2,2,1,2024.70000000001,1,80,1
subj_42,1,31,31,6,1,0,1742.60000000003,-11,60,1
subj_42,1,32,32,6,2,1,777.200000000012,-11,40,1
subj_42,1,33,33,5,2,0,1354.5,11,60,1
subj_42,1,34,34,4,1,1,733.099999999977,1,60,1
subj_42,1,35,35,5,2,0,1418.39999999997,11,80,1
subj_42,1,36,36,2,1,0,1000.29999999999,-11,60,1
subj_42,1,37,37,1,2,0,1447,-1,60,1
subj_42,1,38,38,1,1,1,637.599999999977,11,80,1
subj_42,1,39,39,4,2,0,822.899999999965,-11,60,1
subj_42,1,40,40,4,2,0,1064.79999999999,-11,40,1
